"ISO3","Area","Country Group","cpc_name1","Element","Unit","Year","value","Item","grouped"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2004,11955000,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2005,13045900,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2006,14234600,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2007,14062500,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2008,14956500,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2009,15907500,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2010,17352300,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2011,18689800,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2012,19110400,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2013,19614800,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2014,19587300,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2015,16782900,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2016,15100500,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2017,15505800,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2018,16132000,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2019,16677500,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2020,16167200,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2021,14071300,NA,"yes"
