"ISO3","Area","UN Region","EBRD Region","Element","FBS Class","Unit","Type","Year","value"
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2022,47.589999999999996
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2023,48.36
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2010,1.35
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2011,1.37
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2012,1.38
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2013,1.4
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2014,1.45
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2015,1.45
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2016,1.46
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2017,1.48
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2018,1.5
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2019,1.52
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2020,1.49
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2021,1.5
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2022,1.49
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fish and seafood","g/cap/d","Per capita",2023,1.47
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2010,1.3800000000000001
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2011,1.3900000000000001
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2012,1.42
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2013,1.44
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2014,1.47
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2015,1.49
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2016,1.48
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2017,1.51
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2018,1.56
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2019,1.6
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2020,1.64
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2021,1.67
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2022,1.69
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fruits and vegetables","g/cap/d","Per capita",2023,1.73
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2010,14.42
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2011,14.28
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2012,14.27
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2013,14.4
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2014,14.58
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2015,14.67
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2016,14.719999999999999
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2017,14.719999999999999
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2018,14.950000000000001
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2019,14.85
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2020,14.25
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2021,14.89
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2022,15.51
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Meat","g/cap/d","Per capita",2023,15.79
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2010,0.48000000000000004
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2011,0.47000000000000003
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2012,0.5
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2013,0.5
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2014,0.5
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2015,0.49000000000000005
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2016,0.46
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2017,0.53
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2018,0.51
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2019,0.52
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2020,0.52
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2021,0.53
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2022,0.5599999999999999
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Pulses","g/cap/d","Per capita",2023,0.55
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2010,0.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2011,0.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2012,0.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2013,0.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2014,0.3
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2015,0.3
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2016,0.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2017,0.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2018,0.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2019,0.3
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2020,0.29000000000000004
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2021,0.29000000000000004
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2022,0.3
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Starchy roots","g/cap/d","Per capita",2023,0.31
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2010,0.12
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2011,0.12
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2012,0.12
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2013,0.13
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2014,0.13
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2015,0.13
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2016,0.12000000000000001
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2017,0.13
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2018,0.12000000000000001
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2019,0.13
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2020,0.15
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2021,0.15
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2022,0.15
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Sugar","g/cap/d","Per capita",2023,0.15
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2010,5000
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2011,4000
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2012,6000
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2013,5000
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2014,6000
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2015,6000
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2016,5000
NA,"World",NA,NA,"Feed","Beverages and other","t","Balance",2017,5000
