"ISO3","Area","Country Group","type","Item","unit","year","value","cpc_group","isscaap","grouped"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2002,18814,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2003,15602,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2004,21442,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2005,17958,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2006,16931,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2007,19487,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2008,18605,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2009,18145,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2010,16636,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2011,12369,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2012,9641,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2013,11171,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2014,21047,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2015,29614,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2016,49624,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2017,47777,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2018,55112,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2019,43702,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2020,44929,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2021,32250.352,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2022,31489.19,"Other aquatic invertebrates","Sea-squirts and other tunicates","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1992,0,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1993,0,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1994,0,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1995,0,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1996,0,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1997,74,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1998,30,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",1999,0,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2000,0,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2001,5,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2002,25,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2003,37482,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2004,53258,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2005,62953,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2006,80897,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2007,85140,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2008,95970,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2009,107772,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2010,133093.5,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2011,138212.23,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2012,170102.41,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2013,192154.96,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2014,199684.09,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2015,207096.2,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2016,215276.41400000002,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2017,233928.18899999998,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2018,186591.93,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2019,185799.155,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2020,211648.04,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2021,245910.45500000002,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic invertebrates","Q_tlw",2022,265477.972,"Other aquatic invertebrates","Sea-urchins and other echinoderms","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1992,5373415,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1993,6287781,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1994,6301456,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1995,6253146,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1996,6689453,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1997,6461709,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1998,7419588,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1999,8286598,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2000,8556930,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2001,8652328,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2002,9258293,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2003,9457637,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2004,9854171,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2005,10081612,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2006,10312157,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2007,10166075.9,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2008,10467176.2,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2009,10549552.2,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2010,11149248,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2011,11130131.141,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2012,11996985,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2013,12324132.5,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2014,12557442.6,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2015,13175155.093,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2016,13747222.629999999,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2017,14437535.024999999,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2018,14980279.509,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2019,16474950.944,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2020,16842632.202,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2021,17572255.594,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2022,15984686.378,"Other aquatic plants and animals","Brown seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1992,38223,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1993,37232,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1994,33711,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1995,8386,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1996,13430,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1997,21507,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1998,34002,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1999,28624,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2000,33584,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2001,30915,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2002,20328,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2003,8006,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2004,18778,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2005,13143,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2006,18225,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2007,17669,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2008,29612,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2009,26703,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2010,25197,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2011,23090,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2012,22053,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2013,19037,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2014,18781,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2015,16599,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2016,18759.636,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2017,20772.943,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2018,18420.142,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2019,14058.314,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2020,18403.109,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2021,24128.281,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2022,13659.898,"Other aquatic plants and animals","Green seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1992,10333,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1993,13543,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1994,10006,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1995,7483,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1996,7486,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1997,10245,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1998,6019,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1999,32492,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2000,32503,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2001,18150,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2002,16980,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2003,19503,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2004,15968,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2005,13597,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2006,21954.2,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2007,22583.5,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2008,15969.5,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2009,12320.3,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2010,8893.25,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2011,13595.2,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2012,16685.681,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2013,16114.8,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2014,20167.463,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2015,15263.829,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2016,15840.819,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2017,19998.059,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2018,22705.71,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2019,17252.535,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2020,24905.876,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2021,25504.418,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2022,20087.438,"Other aquatic plants and animals","Miscellaneous aquatic plants","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1992,1232860,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1993,1375530,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1994,1717090,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1995,1700802,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1996,1832324,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1997,1759722,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1998,1837384,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",1999,1908149,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2000,1949866,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2001,2218344,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2002,2562245,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2003,3088279,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2004,3926160.2,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2005,4620117.8,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2006,5111052.3,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2007,5806605.6,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2008,6464521.9,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2009,7819515.65,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2010,8375195.5,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2011,9894319.2,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2012,11776844.65,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2013,14578661.7,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2014,15283615,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2015,16611899.9,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2016,16423865.362,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2017,16991374.7,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2018,18204923.315,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2019,16790315.787,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2020,16658950.344,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2021,16159511.679,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Aquatic plants","Q_tlw",2022,18995042.995,"Other aquatic plants and animals","Red seaweeds","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1992,284,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1993,415,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1994,384,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1995,346,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1996,376,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1997,264,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1998,82,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1999,102,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2000,111,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2001,98,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2002,114,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2003,128,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2004,87,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2005,51,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2006,96,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2007,88,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2008,524,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2009,490,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2010,176.82,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2011,189.04,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2012,261.233,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2013,541.344,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2014,172.85,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2015,43.247,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2016,38.863,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2017,41.004999999999995,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2018,37.99,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2019,39.813,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2020,40.497,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2021,52.452,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2022,58.079,"Crustaceans","Crabs, sea-spiders","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2022,99,"Crustaceans","King crabs, squat-lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1992,41,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1993,32,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1994,19,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1995,53,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1996,32,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1997,51,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1998,26,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",1999,42,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2000,67,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,"MARINE","Crustaceans","Q_tlw",2001,46,"Crustaceans","Lobsters, spiny-rock lobsters","no"
