"ISO3","Item","Group","charted","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
NA,"IPCC Agriculture","FAO aggregates","yes",2009,407871853.8,157316455,250555398.79999998,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2010,408048808.5,159940458.5,248108350,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2011,400915990.3,158012053.5,242903936.79999998,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2012,400571544.79999995,158558722,242012822.79999998,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2013,403100197.5,161470515.5,241629682,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2014,407552910.5,163914928.5,243637982,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2015,411035632.8,165413848,245621784.79999998,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2016,410514941.5,164624121.5,245890820,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2017,410737987.2,166014868,244723119.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2018,401368231.6,161255150,240113081.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2019,399834331.8,161581153,238253178.79999998,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2020,397464650.1,160320044.5,237144605.60000002,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2021,392141425.09999996,158360263.5,233781161.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2022,376839068.7,147341775.5,229497293.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
NA,"LULUCF","FAO aggregates","yes",1992,-187867307.70000002,123543,167563.19999999998,NA
NA,"LULUCF","FAO aggregates","yes",1993,-206592295.60000002,123940.5,168064.4,NA
NA,"LULUCF","FAO aggregates","yes",1994,-206638282.4,123940.5,168064.4,NA
NA,"LULUCF","FAO aggregates","yes",1995,-206330447.3,123940.5,168064.4,NA
NA,"LULUCF","FAO aggregates","yes",1996,-206445464.5,149539.5,285782,NA
NA,"LULUCF","FAO aggregates","yes",1997,-206368381.9,196736,375734.8,NA
NA,"LULUCF","FAO aggregates","yes",1998,-205871540.6,274036.5,523602.8,NA
NA,"LULUCF","FAO aggregates","yes",1999,-205572867.6,122006,233027.19999999998,NA
NA,"LULUCF","FAO aggregates","yes",2000,-204591634.4,175880.5,335946.8,NA
NA,"LULUCF","FAO aggregates","yes",2001,-244065238.2,28620,33140.799999999996,NA
NA,"LULUCF","FAO aggregates","yes",2002,-244168300.3,47117,54530,NA
NA,"LULUCF","FAO aggregates","yes",2003,-243845693.1,307188,355460,NA
NA,"LULUCF","FAO aggregates","yes",2004,-244334271.2,43221.5,49971.600000000006,NA
NA,"LULUCF","FAO aggregates","yes",2005,-243635332,239666,277309.19999999995,NA
NA,"LULUCF","FAO aggregates","yes",2006,-243755385.4,121979.5,141134,NA
NA,"LULUCF","FAO aggregates","yes",2007,-243518223.8,151898,175702.8,NA
NA,"LULUCF","FAO aggregates","yes",2008,-243593240.1,35377.5,41000.4,NA
NA,"LULUCF","FAO aggregates","yes",2009,-243356045.79999998,48892.5,56504,NA
NA,"LULUCF","FAO aggregates","yes",2010,-242891746.1,45633,52771.6,NA
NA,"LULUCF","FAO aggregates","yes",2011,-503499529.6,62911,72746.79999999999,NA
NA,"LULUCF","FAO aggregates","yes",2012,-503245204.6,119541.5,138306,NA
NA,"LULUCF","FAO aggregates","yes",2013,-503386073.7,43804.5,50716.4,NA
NA,"LULUCF","FAO aggregates","yes",2014,-503462658,53318,61706.4,NA
NA,"LULUCF","FAO aggregates","yes",2015,-503486640.4,38610.5,44662.799999999996,NA
NA,"LULUCF","FAO aggregates","yes",2016,-162672033,87927,101732.4,NA
NA,"LULUCF","FAO aggregates","yes",2017,-161865867.1,369277.5,427347.2,NA
NA,"LULUCF","FAO aggregates","yes",2018,-161706927.20000002,30342.5,35120.399999999994,NA
NA,"LULUCF","FAO aggregates","yes",2019,-161429677.6,50403,58321.2,NA
NA,"LULUCF","FAO aggregates","yes",2020,-161184242.7,84031.5,97255.2,NA
NA,"LULUCF","FAO aggregates","yes",2021,-161090169,151182.5,174955.19999999998,NA
NA,"LULUCF","FAO aggregates","yes",2022,-160899459.70000002,234657.5,271563.60000000003,NA
NA,"LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
NA,"LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
NA,"Energy","Not agri-food","yes",1992,169390628,6464797.6,84763024.69999999,NA
NA,"Energy","Not agri-food","yes",1993,174365034.60000002,6552428.3,89571059.7,NA
NA,"Energy","Not agri-food","yes",1994,194658703,7417730.7,104945210,NA
NA,"Energy","Not agri-food","yes",1995,212499425.1,7877879,113525391.5,NA
NA,"Energy","Not agri-food","yes",1996,227135195.4,8030067.100000001,122552391.3,NA
NA,"Energy","Not agri-food","yes",1997,236575657.10000002,8267576.600000001,126127618.3,NA
NA,"Energy","Not agri-food","yes",1998,241994703.79999998,8507539.9,129991792.10000001,NA
NA,"Energy","Not agri-food","yes",1999,253194521.4,8888193.6,133926449.30000001,NA
NA,"Energy","Not agri-food","yes",2000,258732838.2,8847489.9,135949676.6,NA
NA,"Energy","Not agri-food","yes",2001,265592509.19999996,9094667.799999999,135605991.79999998,NA
NA,"Energy","Not agri-food","yes",2002,271744945.40000004,9363705.4,137636734.5,NA
NA,"Energy","Not agri-food","yes",2003,286691083.5,9673281.6,141158223.3,NA
NA,"Energy","Not agri-food","yes",2004,302389114.40000004,9994118.8,146791005.6,NA
NA,"Energy","Not agri-food","yes",2005,311114581.8,10305141.4,152322557.39999998,NA
NA,"Energy","Not agri-food","yes",2006,327644907.1,10612256.4,156417665,NA
NA,"Energy","Not agri-food","yes",2007,337626952.8,10785963.700000001,158494243.9,NA
NA,"Energy","Not agri-food","yes",2008,345479582.9,11188807.4,160240754.79999998,NA
NA,"Energy","Not agri-food","yes",2009,362878943.90000004,11386879.6,161524794.1,NA
NA,"Energy","Not agri-food","yes",2010,390981369,11715457.200000001,171320789.5,NA
NA,"Energy","Not agri-food","yes",2011,405129347.40000004,12149002.1,174251571.6,NA
NA,"Energy","Not agri-food","yes",2012,413591503.90000004,12170910.200000001,180272071.8,NA
NA,"Energy","Not agri-food","yes",2013,436515628.90000004,12568697.8,187744679.29999998,NA
NA,"Energy","Not agri-food","yes",2014,456954538.2,12977831.8,189485499.5,NA
NA,"Energy","Not agri-food","yes",2015,467332784.8,13089092.7,187689865.8,NA
NA,"Energy","Not agri-food","yes",2016,477654913.1,13825696.799999999,185230143.7,NA
NA,"Energy","Not agri-food","yes",2017,501310454.3,14227201.1,190792293,NA
NA,"Energy","Not agri-food","yes",2018,524638614.90000004,14501279.399999999,192357524.8,NA
NA,"Energy","Not agri-food","yes",2019,547810227.7,14786293.600000001,192941811.5,NA
NA,"Energy","Not agri-food","yes",2020,536730813.50000006,14682378.9,190386368.9,NA
NA,"Energy","Not agri-food","yes",2021,556764971.2,15014126.8,190247059.2,NA
NA,"Energy","Not agri-food","yes",2022,567673072.8,15195276.799999999,188797317.29999998,NA
NA,"Energy","Not agri-food","yes",2030,NA,NA,NA,NA
NA,"Energy","Not agri-food","yes",2050,NA,NA,NA,NA
NA,"IPPU","Not agri-food","yes",1992,7673760.4,1225029.2,8281.599999999999,573345.6
NA,"IPPU","Not agri-food","yes",1993,8022608.3,1426953.2,8273.7,670708.9
NA,"IPPU","Not agri-food","yes",1994,8300754.800000001,1533005,8277.6,869827.2
NA,"IPPU","Not agri-food","yes",1995,9666159.600000001,1498844.9000000001,8279.6,1118936.8
NA,"IPPU","Not agri-food","yes",1996,10335981.6,1562453.6,8283.5,1429934.8
NA,"IPPU","Not agri-food","yes",1997,10198110.3,1609863.4,8289.400000000001,1758346
NA,"IPPU","Not agri-food","yes",1998,10886182.9,1563188.5,8289.400000000001,2157933.8
NA,"IPPU","Not agri-food","yes",1999,12378042.299999999,1659874.8,8289.400000000001,2762026.6
NA,"IPPU","Not agri-food","yes",2000,13862728.3,1614703.5,8289.400000000001,3936024.6999999997
NA,"IPPU","Not agri-food","yes",2001,15873491.700000001,1613919.1,5553.6,4938330.100000001
NA,"IPPU","Not agri-food","yes",2002,17529393.599999998,1631061.5,2817.8999999999996,5861491.399999999
NA,"IPPU","Not agri-food","yes",2003,20010662.5,1684521.2,2873.4,7009998.4
NA,"IPPU","Not agri-food","yes",2004,21737792.9,1733194.4000000001,3036.7000000000003,8214114.9
NA,"IPPU","Not agri-food","yes",2005,23688451.700000003,1772974.4000000001,3305.2000000000003,9340213.4
NA,"IPPU","Not agri-food","yes",2006,23805334,1666538,3679,9778926.100000001
NA,"IPPU","Not agri-food","yes",2007,24583179.3,1692301.0999999999,4156.799999999999,10051008.299999999
NA,"IPPU","Not agri-food","yes",2008,25149987.700000003,1689273.6,4737.3,10246051
NA,"IPPU","Not agri-food","yes",2009,26096041.099999998,1865864.5,5415.8,10492919.200000001
NA,"IPPU","Not agri-food","yes",2010,26749908.7,1896499.3,6198.4000000000005,10445843
NA,"IPPU","Not agri-food","yes",2011,28804453.7,1943590.2000000002,8138.8,10476971.600000001
NA,"IPPU","Not agri-food","yes",2012,31258560.6,1991825.3,8135.999999999999,10663139.5
NA,"IPPU","Not agri-food","yes",2013,33433695.4,2041026.4,8283.699999999999,10869055.8
NA,"IPPU","Not agri-food","yes",2014,35494503.8,2090977.4000000001,9952.9,11688474.200000001
NA,"IPPU","Not agri-food","yes",2015,39084524.4,2141496.2,9980.800000000001,12773158.600000001
NA,"IPPU","Not agri-food","yes",2016,43854433,2192511,10125.7,14373589.200000001
NA,"IPPU","Not agri-food","yes",2017,49210987.5,2244022.3000000003,10054.6,16007243.3
NA,"IPPU","Not agri-food","yes",2018,53980443.4,2296058.5999999996,10012.6,17997794
NA,"IPPU","Not agri-food","yes",2019,60606005.5,2348658.5,9974.6,19822926.1
NA,"IPPU","Not agri-food","yes",2020,63753362.1,2401881,10979.1,21688374.7
NA,"IPPU","Not agri-food","yes",2021,71522281.7,2455714.9,9991,23739812.3
NA,"IPPU","Not agri-food","yes",2022,73318908.3,2510105.1,9596.4,25623791.9
NA,"IPPU","Not agri-food","yes",2030,NA,NA,NA,NA
NA,"IPPU","Not agri-food","yes",2050,NA,NA,NA,NA
NA,"Waste","Not agri-food","yes",1992,85855401,4299082.6,81509347.1,NA
NA,"Waste","Not agri-food","yes",1993,88325431.6,4409934,83867232,NA
NA,"Waste","Not agri-food","yes",1994,90882155.6,4560950,86271503.80000001,NA
NA,"Waste","Not agri-food","yes",1995,93684584.60000001,4684549.5,88948857.39999999,NA
NA,"Waste","Not agri-food","yes",1996,96506873.30000001,4880101.3,91574207.6,NA
NA,"Waste","Not agri-food","yes",1997,99265339,5060145.8,94151196.4,NA
NA,"Waste","Not agri-food","yes",1998,102084498.60000001,5265104.1,96763966.3,NA
NA,"Waste","Not agri-food","yes",1999,105038310.89999999,5454235.6,99527254.5,NA
NA,"Waste","Not agri-food","yes",2000,108036745.89999999,5646019.4,102324520.39999999,NA
NA,"Waste","Not agri-food","yes",2001,111160761.19999999,5795298.1,105297348.80000001,NA
NA,"Waste","Not agri-food","yes",2002,114543628.80000001,6037268.9,108436245.4,NA
NA,"Waste","Not agri-food","yes",2003,118266867,6282425.4,111912192.3,NA
NA,"Waste","Not agri-food","yes",2004,125892943.6,6533881.7,119284500.10000001,NA
NA,"Waste","Not agri-food","yes",2005,129703832.5,6767056.7,122707865.39999999,NA
NA,"Waste","Not agri-food","yes",2006,129737859.3,7035007.7,122464903.9,NA
NA,"Waste","Not agri-food","yes",2007,133709052.2,7274350,126190256.3,NA
NA,"Waste","Not agri-food","yes",2008,138072222.4,7583112.9,130237951.2,NA
NA,"Waste","Not agri-food","yes",2009,142110164.9,7973661.4,133878545.1,NA
NA,"Waste","Not agri-food","yes",2010,146576308.9,8369910.9,137941244.5,NA
NA,"Waste","Not agri-food","yes",2011,151061575.2,8743173.7,142039432.5,NA
NA,"Waste","Not agri-food","yes",2012,155712199.8,9027387,146396202.3,NA
NA,"Waste","Not agri-food","yes",2013,160535675.9,9302636.9,150936520.5,NA
NA,"Waste","Not agri-food","yes",2014,165442253,9579339.200000001,155556593.4,NA
NA,"Waste","Not agri-food","yes",2015,170182025.3,9833029.399999999,160034069.8,NA
NA,"Waste","Not agri-food","yes",2016,174858303.5,10106206.700000001,164430723.39999998,NA
NA,"Waste","Not agri-food","yes",2017,179774403.9,10374287.899999999,169071814.4,NA
NA,"Waste","Not agri-food","yes",2018,184795716.7,10636772.8,173823896.79999998,NA
NA,"Waste","Not agri-food","yes",2019,189703842.8,10852344.6,178508549.6,NA
NA,"Waste","Not agri-food","yes",2020,194696170.3,11054670.899999999,183291088,NA
NA,"Waste","Not agri-food","yes",2021,200173210.1,11298999.200000001,188516514.5,NA
NA,"Waste","Not agri-food","yes",2022,205339478.29999998,11549157.8,193425281.2,NA
NA,"Waste","Not agri-food","yes",2030,NA,NA,NA,NA
NA,"Waste","Not agri-food","yes",2050,NA,NA,NA,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1992,607967768.7,189998401.5,417969367.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1993,613974846.4000001,191235766,422739080.4,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1994,625990737.1999999,195133068,430857669.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1995,641672611.7,199488634.5,442183977.20000005,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1996,652295513.8,203774347,448521166.8,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1997,660422843.2,205224480,455198363.20000005,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1998,692217622.4,217311448,474906174.40000004,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1999,701064574.7,217305273.5,483759301.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2000,709498780.1,220581044.5,488917735.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2001,697112418.8,213205538,483906880.8,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2002,735711706.6999999,227723907.5,507987799.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2003,768618730.9,239378024.5,529240706.40000004,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2004,775593163.9000001,241813321.5,533779842.4,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2005,809286452.7,252551227.5,556735225.1999999,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2006,806510507.1,248083009.5,558427497.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2007,835598747.9,258881759.5,576716988.4,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2008,859110985.1,265128975.5,593982009.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2009,866086384.9,265626698.5,600459686.4,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2010,893220846.8000001,273999612,619221234.8,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2011,897452461.8000001,276202557,621249904.8000001,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2012,918735678.7,283404117.5,635331561.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2013,936495005.2,289995966,646499039.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2014,949631753.3,294110912.5,655520840.8,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2015,969030604.5,300628534.5,668402070,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2016,994085411.1999999,310089220,683996191.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2017,1000518060.6,311022815,689495245.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2018,990968368.3,308798219.5,682170148.8,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2019,1006768875.0999999,313725735.5,693043139.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2020,1035228484.7,325681369.5,709547115.2,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2021,1042750453.6,325237680,717512773.5999999,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2022,1050456755.6,327644940,722811815.6,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
NA,"IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
NA,"LULUCF","FAO aggregates","yes",1992,1032466569.7,60298948,81693141.60000001,NA
NA,"LULUCF","FAO aggregates","yes",1993,1032464848.6,60298921.5,81693141.60000001,NA
NA,"LULUCF","FAO aggregates","yes",1994,1032460936,60298921.5,81693141.60000001,NA
NA,"LULUCF","FAO aggregates","yes",1995,1033019640.6,60298921.5,81693141.60000001,NA
NA,"LULUCF","FAO aggregates","yes",1996,978170678.1,19173704,69317203.2,NA
NA,"LULUCF","FAO aggregates","yes",1997,995528601.9,23054046,83131042.4,NA
NA,"LULUCF","FAO aggregates","yes",1998,1034192978.3,31266767,112828214.8,NA
NA,"LULUCF","FAO aggregates","yes",1999,1025080595.9,29202390.5,105403774,NA
NA,"LULUCF","FAO aggregates","yes",2000,985789784.6,20642016,74711652.4,NA
NA,"LULUCF","FAO aggregates","yes",2001,1004463294.8000001,49027305.5,57415498,NA
NA,"LULUCF","FAO aggregates","yes",2002,1005025898.1,49667307,57946495.6,NA
NA,"LULUCF","FAO aggregates","yes",2003,1049597545.8,69683658,81489704.80000001,NA
NA,"LULUCF","FAO aggregates","yes",2004,1063846073.9,75033451.5,88407158,NA
NA,"LULUCF","FAO aggregates","yes",2005,1060107526.9,75009575,87420452,NA
NA,"LULUCF","FAO aggregates","yes",2006,1046321447.5999999,67465608,79326942.8,NA
NA,"LULUCF","FAO aggregates","yes",2007,1060942891.8000001,74496747,87322286.8,NA
NA,"LULUCF","FAO aggregates","yes",2008,1048345954.5,69732736,81215170.4,NA
NA,"LULUCF","FAO aggregates","yes",2009,1047342773.5,68277541.5,80071334,NA
NA,"LULUCF","FAO aggregates","yes",2010,1079695437,82363298.5,96866540.39999999,NA
NA,"LULUCF","FAO aggregates","yes",2011,1314794235.6,75882087.5,88357444,NA
NA,"LULUCF","FAO aggregates","yes",2012,1321346442.7,78701555,91747336.80000001,NA
NA,"LULUCF","FAO aggregates","yes",2013,1310636504,72970347,85567902,NA
NA,"LULUCF","FAO aggregates","yes",2014,1304116406.6000001,70224258,82290454.4,NA
NA,"LULUCF","FAO aggregates","yes",2015,1313758829,73676572,86852026.80000001,NA
NA,"LULUCF","FAO aggregates","yes",2016,1380056841.5,75039493.5,88087938.4,NA
NA,"LULUCF","FAO aggregates","yes",2017,1373173077.6,73111486,85181530,NA
NA,"LULUCF","FAO aggregates","yes",2018,1357519360.1,64291040.5,75873604.8,NA
NA,"LULUCF","FAO aggregates","yes",2019,1360847587.8000002,67087108.5,78445228.4,NA
NA,"LULUCF","FAO aggregates","yes",2020,1361804193.4,66037682,78064716.8,NA
NA,"LULUCF","FAO aggregates","yes",2021,1349123920.2,61892048.5,72341920,NA
NA,"LULUCF","FAO aggregates","yes",2022,1327203661.4,51867973,60745470.800000004,NA
NA,"LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
NA,"LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
NA,"Energy","Not agri-food","yes",1992,705063349.8,4712836.8,124055291.7,NA
NA,"Energy","Not agri-food","yes",1993,649750101.1,5270650,131493030,NA
NA,"Energy","Not agri-food","yes",1994,607282229.9,5594800.6,117138572.19999999,NA
NA,"Energy","Not agri-food","yes",1995,549335431.5,5681926.8,106158423,NA
NA,"Energy","Not agri-food","yes",1996,525917734.79999995,5878794.5,107714274.1,NA
NA,"Energy","Not agri-food","yes",1997,505161378.4,5889944.5,103574796.2,NA
NA,"Energy","Not agri-food","yes",1998,519985164.9,5696886.2,101638776,NA
NA,"Energy","Not agri-food","yes",1999,515364399.5,5722310.9,105265413.3,NA
NA,"Energy","Not agri-food","yes",2000,528466987.4,5821088.899999999,117984288.4,NA
NA,"Energy","Not agri-food","yes",2001,542648015.0999999,5887987.699999999,123665916.10000001,NA
NA,"Energy","Not agri-food","yes",2002,557583648.7,6066598,133729510.60000001,NA
NA,"Energy","Not agri-food","yes",2003,574669255.2,6248479.9,137887973.3,NA
NA,"Energy","Not agri-food","yes",2004,621289158.4,6410011.3,141764569.2,NA
NA,"Energy","Not agri-food","yes",2005,636075116.5999999,6626486,152830751.8,NA
NA,"Energy","Not agri-food","yes",2006,666816773.4,6857689,159990194.1,NA
NA,"Energy","Not agri-food","yes",2007,702760313.3000001,7223522.3,165068433.6,NA
NA,"Energy","Not agri-food","yes",2008,742827969.1,7491401.5,179197589.4,NA
NA,"Energy","Not agri-food","yes",2009,676513224.9,7372791.9,159754328.70000002,NA
NA,"Energy","Not agri-food","yes",2010,734286982.9,7631048,172826785.8,NA
NA,"Energy","Not agri-food","yes",2011,794104702.3,7908106.300000001,185432011.20000002,NA
NA,"Energy","Not agri-food","yes",2012,812305592,8175808.9,193386886.9,NA
NA,"Energy","Not agri-food","yes",2013,837452961.9,8379038.6,199288276.60000002,NA
NA,"Energy","Not agri-food","yes",2014,803922233,8495668.600000001,199098620,NA
NA,"Energy","Not agri-food","yes",2015,792920452.7,8413038,190832820.6,NA
NA,"Energy","Not agri-food","yes",2016,829083803.7,8719598.5,193222320.29999998,NA
NA,"Energy","Not agri-food","yes",2017,870192147.5,8990780.1,202027830.7,NA
NA,"Energy","Not agri-food","yes",2018,865135466.2,9395318.799999999,211922753.6,NA
NA,"Energy","Not agri-food","yes",2019,868731806.2,9557569,213116235.5,NA
NA,"Energy","Not agri-food","yes",2020,826586046.8,9603156.1,204510001.2,NA
NA,"Energy","Not agri-food","yes",2021,860828715.6999999,9908319.9,203739484,NA
NA,"Energy","Not agri-food","yes",2022,870795929.4,10115603.1,203050629.4,NA
NA,"Energy","Not agri-food","yes",2030,NA,NA,NA,NA
NA,"Energy","Not agri-food","yes",2050,NA,NA,NA,NA
NA,"IPPU","Not agri-food","yes",1992,23527521.2,1183198.1,57459.7,5062043.6
NA,"IPPU","Not agri-food","yes",1993,20644104.9,1407816,45621,3971670.6
NA,"IPPU","Not agri-food","yes",1994,17685947.7,1356516.3,34490.6,3858362.0999999996
NA,"IPPU","Not agri-food","yes",1995,17508416.3,1189458.5999999999,45127.6,4164051.7
NA,"IPPU","Not agri-food","yes",1996,16993689.299999997,1240694.3,36668.799999999996,3869693.5
NA,"IPPU","Not agri-food","yes",1997,17671360.5,1233750,41570.4,3988613.9
NA,"IPPU","Not agri-food","yes",1998,17879859.400000002,1270837.7,44801.299999999996,4406993.3
NA,"IPPU","Not agri-food","yes",1999,18535506.2,1369430.7,55146.799999999996,4885608.5
NA,"IPPU","Not agri-food","yes",2000,20122602,1378689.8,59085,5818001.4
NA,"IPPU","Not agri-food","yes",2001,19914323.5,1244824.8,60770.6,5557802.899999999
NA,"IPPU","Not agri-food","yes",2002,21557267.5,1370810.5,64339.600000000006,6409846.2
NA,"IPPU","Not agri-food","yes",2003,22284684.8,1408815.2,70366.7,5882243.5
NA,"IPPU","Not agri-food","yes",2004,26097319.7,1431989.1,70952.9,7924753.1
NA,"IPPU","Not agri-food","yes",2005,26462599.7,1430938,75163,7792311.300000001
NA,"IPPU","Not agri-food","yes",2006,28667023.8,1760468.5999999999,76883.4,8023284.3
NA,"IPPU","Not agri-food","yes",2007,30560768.599999998,1604903.5,81118.4,8826443.3
NA,"IPPU","Not agri-food","yes",2008,30199964.599999998,1529936.7,75191.2,7638116
NA,"IPPU","Not agri-food","yes",2009,29237290.9,1652306.7000000002,68676.8,7275710.8
NA,"IPPU","Not agri-food","yes",2010,32006418.099999998,1665498.5999999999,79693.29999999999,7375057.899999999
NA,"IPPU","Not agri-food","yes",2011,32792911.599999998,1701554.2,83012,6983510.199999999
NA,"IPPU","Not agri-food","yes",2012,36591082.8,1673561.4000000001,79743.4,7366054.699999999
NA,"IPPU","Not agri-food","yes",2013,37652489.4,1676895.2999999998,79577.8,7046678.8
NA,"IPPU","Not agri-food","yes",2014,39694463.8,1723803.2,84084.59999999999,7349994.7
NA,"IPPU","Not agri-food","yes",2015,43788941.3,1728671.5,81113.1,7594989.800000001
NA,"IPPU","Not agri-food","yes",2016,45652339.6,1729700.8,82953.3,8272216.700000001
NA,"IPPU","Not agri-food","yes",2017,49825568.3,1720632.8,87524.7,8925995.2
NA,"IPPU","Not agri-food","yes",2018,53355900,1707875.8,97850.9,9651894.200000001
NA,"IPPU","Not agri-food","yes",2019,56809045.5,1689301.7,101085.6,10446547.9
NA,"IPPU","Not agri-food","yes",2020,57056625.4,1661026.5,96285,11259040.4
NA,"IPPU","Not agri-food","yes",2021,64193365.2,1692079.6,101290,12112970.600000001
NA,"IPPU","Not agri-food","yes",2022,64745899.3,1691888.5,105832.3,12882695.4
NA,"IPPU","Not agri-food","yes",2030,NA,NA,NA,NA
NA,"IPPU","Not agri-food","yes",2050,NA,NA,NA,NA
NA,"Waste","Not agri-food","yes",1992,39866796.5,2327147.1999999997,37506055.2,NA
NA,"Waste","Not agri-food","yes",1993,48425613.3,2736504.1999999997,45654250.2,NA
NA,"Waste","Not agri-food","yes",1994,49407640.800000004,2804952.5,46566579.1,NA
NA,"Waste","Not agri-food","yes",1995,50510753,2874363,47599326.4,NA
NA,"Waste","Not agri-food","yes",1996,51866680.699999996,2955437.9,48873266,NA
NA,"Waste","Not agri-food","yes",1997,53725707,3017661.4,50669067.7,NA
NA,"Waste","Not agri-food","yes",1998,54953364.1,3095060.1,51818356,NA
NA,"Waste","Not agri-food","yes",1999,56382580.6,3184645.5,53157144.099999994,NA
NA,"Waste","Not agri-food","yes",2000,57621417.2,3279472.5,54296467,NA
NA,"Waste","Not agri-food","yes",2001,59325659.5,3334181.7,55945028.6,NA
NA,"Waste","Not agri-food","yes",2002,60960679,3466887.7,57446349.5,NA
NA,"Waste","Not agri-food","yes",2003,62513992,3594650.6,58870427.6,NA
NA,"Waste","Not agri-food","yes",2004,64112127.5,3732048.8,60329908.7,NA
NA,"Waste","Not agri-food","yes",2005,65985424.1,3852421.2,62081286.5,NA
NA,"Waste","Not agri-food","yes",2006,67484569.60000001,3984271.6999999997,63444508.9,NA
NA,"Waste","Not agri-food","yes",2007,69749079.4,4114409.7,65577300.39999999,NA
NA,"Waste","Not agri-food","yes",2008,71711354.8,4268603.8,67383130.5,NA
NA,"Waste","Not agri-food","yes",2009,74022527.9,4530280.899999999,69424033,NA
NA,"Waste","Not agri-food","yes",2010,76158112.1,4785839,71301721,NA
NA,"Waste","Not agri-food","yes",2011,79004395.39999999,5045751.4,73884371.89999999,NA
NA,"Waste","Not agri-food","yes",2012,82660564.89999999,5346515.7,77239087.5,NA
NA,"Waste","Not agri-food","yes",2013,85294254.6,5497713.2,79718504.4,NA
NA,"Waste","Not agri-food","yes",2014,88003734.89999999,5655773.3,82270223.10000001,NA
NA,"Waste","Not agri-food","yes",2015,90306050.60000001,5817035,84410184,NA
NA,"Waste","Not agri-food","yes",2016,92736647.80000001,5998283.1,86615113.80000001,NA
NA,"Waste","Not agri-food","yes",2017,95262599.9,6151222.899999999,89009651.7,NA
NA,"Waste","Not agri-food","yes",2018,97919916.2,6279763.600000001,91543339.5,NA
NA,"Waste","Not agri-food","yes",2019,100287664.69999999,6398824.2,93802161.30000001,NA
NA,"Waste","Not agri-food","yes",2020,102243966.7,6500009.600000001,95640701,NA
NA,"Waste","Not agri-food","yes",2021,104773855.5,6639286.600000001,98055491.89999999,NA
NA,"Waste","Not agri-food","yes",2022,107583739.6,6799083.4,100702838.5,NA
NA,"Waste","Not agri-food","yes",2030,NA,NA,NA,NA
NA,"Waste","Not agri-food","yes",2050,NA,NA,NA,NA
NA,"IPCC Agriculture","FAO aggregates","yes",1992,306204717.1,105843305.5,200361411.6,NA
